positivePoints,negativePoints,commentText,like,dislike,"ارزش خرید به نسبت قیمت","طراحی و ظاهر","امکانات و قابلیت ها","سهولت استفاده","کیفیت ساخت",نوآوری
,,"باسلام لطفارنگ gray رو هم موجود کنید موافقا لطفا لایک",5,1,4,4,5,4,5,4
,,"سلام لطفا دوباره شگفت انگیز کنید قصد خرید دارم موافقا لایک پلیز",23,1,0,0,0,0,0,0
,,"دوستان جدیدا حجم باتری من تو آیپد ایر دو خیلی کم شده کسی می تونه کمک کنه",1,0,0,0,0,0,0,0
,,"اقای علیحقی رحیمی
مثل اندروید نیست که خارت و خورت هر چی خواستی با زاپیا و غیره بگیری و بفرستی!
واسه دانشجو جماعت جی پد 8 اینچی ال جی بهترینه!یک سوم قیمت این
البته من قصدم مقایسه ایپد با جی پد نیست ها! این اونو با کارخونش یکجا قورت می ده و ولی کاربردی تر اونه که هر چی رو هر جا و از هر کسی و هر دستگاهی بتونه بگیره یا بفرسته که اونم اندرویده!",2,1,0,0,0,0,0,0
,,"امروز آیپد خریدم عالیه فقط
دیجیکالا خواهشا قلم Wacom fineline 2 را بیار ؟
بهترین و جدیدترین قلم مخصوص آیپد و یادداشت برداری ...",0,0,0,0,0,0,0,0
,,"سلام دوستان من قصد خرید آیپد ایر2 رو دارم خیلی نگرانم چون بعد از مدت ها کار با اندروید می خوام وارد یک دنیای دیگه بشم از هرکی می پرسم میگه محدودیت داره یا مثلا پدره آدم در میاد تا دیتا منتقل بکنه توش(این برام یکم مهمه) من کارم با تبلت باز کردن فایل های تصویری و کتاب های الکترونیک هستش اصلا ساده تر بگم من یک تبلت دانشجویی لازم دارم بنظرتون آیپد نیاز های منو برآورده می کنه ؟؟؟
سوال دیگمم اینه که آیپد رو اگه به لپ تاپ وصل کنم می تونم تبادل اطلاعات داشته باشم؟؟؟حتما باید روی لپ تاپ نرم افزار خاصی بریزم؟؟؟
می بخشید اگه طولانی شد",1,0,0,0,0,0,0,0
,,"دیجی کالا لطفا silver موجود کنید.",1,0,0,0,0,0,0,0
,,"این ایپد بهترین نمونه ى موجوده
من 7ماهه که خریدم و تا الان کاملا راضی بودم
از همه نظر عاااالیه کیفیت صفحه نمایش و وضوح رنگ بی نظیره از خیلی از برنامه هایى که سامسونگ پشتیبانى نمیکنه بدون مشکل باز میکنه
شارژ خیلی خوب نگه میداره با اینکه من یه سره دارم ازش استفاده میکنم
خلاصه که تو خریدم شک نکنید",0,0,0,0,0,0,0,0
,,"شگفت انگیزش کنید لطفا !",0,0,0,0,0,0,0,0
,,"لطفا گلدشو موجود کنید.",0,0,0,0,0,0,0,0
,,"خیلی تبلت خوبیه دوبازی هم به صورت همزمان اجرا میکنه البته اگر ای او اس نهش کنید در کل بسیار تبلت خوبیه من معایبی توش نمیبینم",0,0,5,5,5,5,5,5
,,"اینو همراه 6اس بگیرم یا زد5 کامپکت با ایپاد تاچ 32",0,0,4,5,4,5,4,4
,,"اگه پولشو داری 4g",0,0,4,5,4,5,4,4
,,"4g بگیرم یا wifi دارم گیج میشم دیگه",0,0,0,0,0,0,0,0
,,"نا موجود شد اشکال نداره اگه عید آورد از اینجا میگیرم(اگه سیاه باشه)",2,0,4,5,4,5,4,4
,,"سلام
این تبلت از زبان فارسی پشتیبانی میکنه؟",0,0,4,5,4,5,5,5
,,"سلام
من میخواستم درمورد این تبلت سوالاتی بپرسم اما همه سوالای من پرسیده وجواب داده شده بود از همه ممنون",0,0,0,0,0,0,0,0
,,"دیجی کالا اگه ناموجود کردی عید بیار سیاه رو میخوام بگیرم + قلم هوشمند",3,0,4,5,4,5,4,4
,,"سلام
میخواستم درمورد این تبلت سوالاتی رو بپرسم اماهمه سوالای من پرسیده وجواب داده شده بود ازهمه ممنون",0,0,0,0,0,0,0,0
,,"وهمین گری و بیارید",0,0,0,0,0,0,0,0
,,"سلام
خاهشا تخفیف بزارید واسش
میخامش",0,0,0,0,0,0,0,0
,,"دوستان عزیز من بین انتخاب گیر کردم و کارم هم بازی کردن است بنظر شما تبلت ویندوز بخرم یا همین ایر 2 من خیلی میترسم<آخه توی تبلت خریدن اصلا شانس ندارم > و بعضی از دوستان ایراداتی در مورد ios گرفتن. بنظر شما کدو سیستم عامل برای بازی سنگین مناسبه ؟ لطفا سریع جوابمو بدید",1,1,0,0,0,0,0,0
,,"آقا سینا یه چیزیو فهمیدم.اینکه بعضی مواقع بخاطر عرق کردن دست اثرانگشتو نمی خونه ولی بازم مثه قبل نیست ولی الان زیاد آزار دهنده نیست",0,0,0,0,0,0,0,0
,,"دوست عزیز ر لاجوردی
همانطور که دوستان در صفحات مختلف مربوط به اپل توضیح داده اند نرم افزارهای آفیس به صورت مجانی و با امکانات کامل فارسی و انگلیسی از اپ استور قابل نصب هستند. برای استفاده از آن ها نیاز به یک اکانت مجانی outlook است.",0,0,5,5,5,5,5,5
,,"جناب اسطوری پیشنهاد می دم یه دور از آیپدتون بک آپ بیگرین و ریستش کنین. بعد بک آپ ها رو ریستور کنید.",0,0,0,0,0,0,0,0
,,"سلام .
آیا نسخه آفیس در آیپد توانایی تایپ از راست به چپ رو داره؟
برای استفاده از آفیس نیاز به خرید اکانت آفیس 365 هست؟؟ یا به طور رایگان از اپ استور میشه دانلود کرد؟",0,0,0,0,0,0,0,0
,,"دیجی عید میخوام اینو بگیرم 64 4g تو رو خدا تا عید بیار",1,0,4,5,4,5,4,4
,,"آقا توروخدا کمکم کنید پس از آپدیت به ios9.0.2 تاچ آیدیم کار نمی کنه خواهشا یه راهکاری بگید",1,0,0,0,0,0,0,0
,,"لطفا هرچه سریعتر موجودش کنید. مخصوصا رنگ نقره ایشو..",0,0,0,0,0,0,0,0
,,"امروز که من میخواسم سفارش بدم نا موجود شد. کی موجود میشه؟ لطفا زودتر موجودش کنید!",0,0,0,0,0,0,0,0
,,"چرا دیجی کالا هیچ وقت رنگ بندی‌هاش جور و تکمیل نیست؟ همیشه باید از خرید منصرف بشم چون رنگی که میخوام رو ندارید، معلوم هم نیست کی اضافه میشه. واقعا رو اعصابه.",2,0,0,0,0,0,0,0
,,"کاش فلش داشت هر کی موافقه بشوته+",2,0,0,0,0,0,0,0
,,"برای وصل کردن آیپد به ویدیوپروژکتور و همچنین دوربین های هوشمند نیاز به کابل خاصی دارید که در همین سایت دیجی کالا موجود است.",0,0,5,5,5,5,5,5
,,"امتیاز این داخل دیجی کالا رو ببیند همه چیز دستتون میاد.",0,0,5,5,5,5,5,5
,,"سلام. میشه آیپد رو به ویدئو پروژکتور وصل کرد؟ مبدل خاصی نیاز داره؟",0,0,0,0,0,0,0,0
,,"یه سوالی از دوستانی که از مهر ماه به بعد این مدل رو خریدن دارم، وقت که خریدید آی او اس 8 نصب بود یا 9؟",0,0,0,0,0,0,0,0
,,"دوست عزیز مرضیه طالبیان
محصولات اپل همگی قابلیت خواندن متن های فارسی در تمام نرم افزارهای نصب شده را دارند و هیچ مشکلی و محدودیتی با فارسی ندارند. برای خواندن pdf نصب برنامه adobe acrobat را توصیه می کنم.
اما توجه کنید که برای ""تایپ"" فارسی بهتر است به صفحه کلید خود آیپد اکتفا نکنید و یکی از ده ها صفحه کلید فارسی را از ""سیبچه"" نصب کنید. آموزش نصب صفحه کلید فارسی بر روی آیپد را در گوگل سرچ کنید.
خودم بین تمام این صفحه کلیدها از یکی بیشتر خوشم آمده و استفاده می کنم که متاسفانه نمی توانم در دیجی کالا آن را تبلیغ کنم و انتخاب را به سلیقه خودتان می سپارم",1,0,5,5,5,5,5,5
,,"سلام، من قصد خرید این تبلت رو دارم اما باید مطمین بشم که فایل pdf فارسی رو میخونه و کیبورد فارسی داره. کسی میتونه منو راهنمایی کنه؟",1,0,0,0,0,0,0,0
,,"سلام، لطفا این مدل را موجود کنید، البته اگر بزارید توی قسمت پیشنهادهای ویژه که دیگه شاهکاره.",0,0,0,0,0,0,0,0
,,"خواهشا کمکم کنید؟ چنتا سوال دارم
کیبرد و تایپ فارسی داره؟
با نرم افزار Excel میتوان کار کرد با تایپ فارسی؟
PDF فارسی و word فارسی پشتیبانی میکنه؟",0,0,0,0,0,0,0,0
,,"این تبلت از منو ی فارسی پشتیبانی میکنه؟",0,0,4,5,4,5,5,5
,,"سلام خانم یاری به نظر من این تبلت بهترینه در خریدش شک نکنید من تازه خریدم و امروز یعنی 94/7/4 به دستم رسید عالیه حرف نداره!",0,0,5,5,4,4,5,5
,,"سلام دوستان.
کسایی که این آیپدو دارن بگن کیبرد فارسی داره برای تایپ کردن یا نه؟
نرم افزار آفیس داره؟
ممنونم اگه جواب بدید",0,0,0,0,0,0,0,0
