positivePoints,negativePoints,commentText,like,dislike,"ارزش خريد در برابر قيمت","عملکرد سخت افزار داخلي و باتري","کيبورد و تاچ پد","کيفيت صفحه نمايش و بلندگوها","امکانات و قابليت ها","طراحي و کيفيت ساخت"
"سخت افزار قوي
امکانت
کيفيت صفحه نمايش بالا
سيستم تهويه مناسب
طراحي و زيبايي خيره کننده",,"سلام من با 3 ماه تحقیق بلاخره این لپتاپ رو خریدم امروز لپتاپ به دستم رسید و الان دارم با همین لپتاپ نظرمو مینویسم و امید وارم مفید باشه.
1-طراحی لپتاپ واقعا عالیه و از نگاه کردن بهش خسته نمیشید.
2-صفحه نمایش مات با کیفیت 4k که کیفیتش بینظیره.
3-سیستم تهویه مناسبی داره و بعید میدونم با کار های معمولی داغ کنه در کار های سنگینم مثل بازی با بیشترین کیفیت امکان داغ کردن داره ولی در صورت نیاز با یه کول پد درست میشه.
4-سخت افزار فوق العاده قوی که خودتون میدونید و نیاز به توضیح نداره ولی اینو بگم که میتونید gta v رو با بالاترین کیفیت با حدودا 50 FPS بازی کنید.
5-کیبرد و تاچ پد این لپتاپ خیلی خوبه و واقعا کار کردن باهاش لذت بخشه و نور زمینه کیبوردش زیبایشو چن برابر و استفاده ازشو توی شب خیلی بهتر کرده.
6-سیستم صوتیش خیلی با کیفیت و قویه و با سابی که همراهشه قوی تر میشه و من به شخصه تا حالا همچین سیستم صوتی برای لپتاپ ندیدم.
در اخر باید بگم اگه ی لپتاپ میخواید که هم برای بازی هم برای کار های دیگه کارتونو تا چند سال راه بندازه این بهترین گزینس و روش یه درصدم شک نداشته باشید.",6,0,5,5,5,5,5,5
"سخت افزار قدرتمند
صفحه نمايش عالي
صفحه کليد و تاچ خوب
سخت افزار قدرتمند
صفحه نمايش عالي
صفحه کليد و تاچ خوب","وزن زياد با توجه به رقبا
نداشتن پورت مجزا براي حافظه ssd بصورت m2 -اين حافظه اس اس دي هم روي مادر برد لحيم شده
اشغال شدن يکي از اسلات هاي رم بصورتي که قابل تعويض نيست درنتيجه قابليت ارتقاء رم محدود شده به يک شيار رم خالي","دوستان زیادی با ذوق فراوان شروع به تعریف و تمجید و اینکه نقطه ضعفی نداره ( البته خودم هم اوائل همینطور بودم ولی با کلی بررسی مشکلات بالا رو دیدم و حسابی حالم گرفته شد و باعث شد منتظر مدل N552 بشینم
حالا کی بیاد خدا میدونه
دوستان ارزونی همچین دستگاهی بی دلیل نیست.",3,9,4,4,4,5,4,4
"هرچي فکر کني داره!","نداره . گشتم نبود نگرد ني","تحقیق کردم واقغا تئ این رنج قیمت بهترینه",4,5,5,5,5,5,5,5
"همه چي کامل و تموم","کمي سنگين و بد حجم","سلام
به نظر من بهترین لب تاپ تو این سطح با این همه امکانات هست ولی قیمتش یکمکی گرونه که امید است دیجی کالا با پیشنهادهای غافلگیر کننده و شگفت نگیز وِزه خودش امکان خرید این محصول رو برای کاربران خودش فراهم کنه .",11,1,4,5,5,5,5,4
"سخت افزار و کانفيگ قوي
به روز بودن و جديد بودن (آينده نگري :))
کيفيت ساخت عالي و بسيار شيک","نداره اقااا","با بررسی های که تا الان انجام دادم ، بهترین لپتاپ توی این رنج قیمت و با بهترین مشخصاته . برای برنامه نویسی و گیم و بقیه کار ها لازمش دارم .
امروز این لپتاپ رو از بازار خرید میکنم و بعد از کار با اون نظرم رو میگم :)
اون هایی هم که میگن لپتاپ سنگین و زخیمه ، به خاطر جنس بدنه و سیستم تهویه اون هست.
ولی روی کاغذ خیلی عالیه ، امیدوارم توی عمل هم همینطور باشه
منتظر نقد نهایی باشید",7,1,5,5,5,5,5,5
"طراحي و رنگ و جنس بدنه بي نظير
قدرت پردازش بسيار بالا در حد گيمينگ
وجود رم با فناوري ddr4
سرعت انقال داده و بوتيبل بسار بالا
کيفيت تصوير 4k","وزن کمي بيش
توري نبودن زير لبتاپ براي خنک کردن
نبود پورت vga براي دانشجو ها واجب","این لبتاپ فردا ب دستم میرسه باید بگم از سری G قویتر ظاهر شده فقط مدل گیمینگ نیست ک من برای مخصوص بازی نمیگیرم کارای رندرگیری در کنار بازی عالی
مدل جدیدیه حدود 2 ماهه در بازار ایران میچرخه
هم رده این لبتاپ msi pe60 زده ک مد نظرم بود با این ک در دوران خودش تو ایران خوب ظاهر نشده سراغش نرفتم ولی امسال تو رنکیتگ بالا تر از asus و lenovo درخشش داشته ,تنها تفاوتش در msi هارد SSD ترکیب نشده ک اینم قابل تعویض هست با هزینه ای اندک ک ب قیمت این لبتاپ میرسه .
کیبورد و جنس ان مناسب تایپ و راحت و صفحه تاچ عالی و مطلوب .
صفحه نمایش مات و علاوه بر ان 4k که مناسب برای بازی کرده با وجود اینکه اصلا پیشنهاد نمیکنم رو 4k بازی نکنید.
زیر لبتاپ توری نیست ک شرکت asus دلیلی برای توری بودن نداشته ک فقط روی سری گیمینگ برای کول پد ها و خنک کردن راحت اجرا کرده , خلاصه کول پد خواستین بذارین قبلش ببینین کدوم قسمت داغ میکنه و مناسب اون دو فنه یا یک فنه با شعاع زیاد تهیه کنید
خلاصه با وجود تحریمات کشور های عربی و ارسال این برند از اسیای شرقی ب دوبی بعید میدونم قیمت این مدل پایین بیاد اگر ک مد نظرتونه و پولتون تو این رنجه حتما از دست ندید عالیه
منتظر اطالاعات بعدیم پس از دریافت لبتاپ و بررسی نرم افزاریش باشید.
موفق و خرسند باشید.",4,2,5,5,5,5,5,5
"استفاده از جديدترين و بهترين سخت افزارها
باتري 6 سلولي","صفحه نمايش 4K!","به دوستانی که در مورد مقدار رم این لپ تاپ شک دارند باید گفت که به علت وجود رم DDR4 و همچنین وجود رم گرافیکی مجزای DDR5 و همچنین وجود هارد هیبریدی و نیز هارد SSD SATA III در این لپ تاپ ، برای هر کار معقول و سنگینی شما اصلا نیاز به رم بالاتر از 8 گیگابایت رو احساس نخواهید کرد ، مگر اینکه برای عملیات محاسباتی بسیار طولانی و سنگین واقعا بهش احتیاج پیدا کنید ، من یک برنامه نویس هستم و توی برنامه هایی که نوشتم بعضا شاید نیاز به رم بالا پیدا کردم ، ولی برای برنامه های گرافیکی و همچنین بازی ها نیاز به رم بیشتر اصلا احساس نمیشه . در ضمن امکان ارتقای رم به سادگی وجود داره ، گرچه هنوز رم DDR4 به گفته نمایندگی فروش برای ارتقا توسط شرکت گارانتی کننده فراهم نشده. من این لپ تاپ رو خریداری کردم و در تلاش برای ارتقا رمش بودم، اما بعد از یک هفته کار متوجه شدم که فعلا نیازی به ارتقا ندارم.
در مورد یکی معایب این لپ تاپ که ضخامت زیاد اون ذکر شده باید بگم که اگر لپ تاپ رو از نزدیک ببینین، متوجه طراحی بسیار حرفه ای و زیبای اون خواهید شد، چرا که قسمت زیر لپ تاپ به گونه ای شیب دار در زیر لپتاپ مخفی شده که از کنار و بالا اصلا متوجه ضخامتش نخواهید شد، و از نظر وزنی400 گرم از مدل N501jw که یکی از زیباترین و باریک ترین لپ تاپ های قوی ایسوس هست سنگین تره که در مقایسه به علت وجود درایو دی وی دی و باتری 6 سلولی و وجود پورت شبکه ضخامت و وزن بالای اون قابل توجیهه. همچنین اگه با N501jw مقایسه کنیم از نظر سخت افزاری این مدل بسیار به روزتر و مقداری قوی تره که از نظر اقتصادی بسیار به صرفه تره.
در مورد مانیتور 4K این لپ تاپ باید بگم که من رو یک مقدار دل زده کرد، چرا که هنوز خیلی از برنامه ها برای این رزولوشن طراحی نشدند و شما در استفاده از برنامه ها در این رزولوشن دچار مشکل خواهید شد.همچنین اگه رزولوشن رو روی 1080 قرار بدید ، مشکلات دیگه ای گریبان گیر شما میشن که از جمله اون ها پایین اومدن کیفیت تکست هاست که برای من به عنوان برنامه نویس خیلی حیاتی هست. به هر حال با این مزیت! لپ لاپ باید فعلا به عنوان یک عیب کنار اومد تا حتی خود ویندوز 10 هم بتونه خودش رو در آپدیت های بعدی به روز کنه. البته نباید کتمان کرد که رزولوشن 4K با این مانیتور مات و فوق العاده با کیفیت در محیط برنامه هایی که خودشون رو با این رزولوشن سازگار کردند بسیار بسیار خوشاینده.",14,0,4,5,5,5,5,4
"سخت افزار محشر
صداي توپ
نمايشگر کم نظير
و خوشکل","والا جايي واسه عيب جويي آنچناني نزاشته ايسوس!","در کل بگم دوستان :
اولا لپ تاپ تقریبا بروزی میخرید . ( حدود 50 روزه معرفی شده)
دوما همه کارست واستون.میتونه همه کاراتو انجام بده اعم از بازی موزیک فیلم و ...
سوما شکل ظاهری خوبی داره . من به شخصه خیلی دوستش دارم.
با تشکر",11,2,4,5,5,5,5,5
,,"با سلام دیجی جان لطفا تو اطلاعات درج شده دقت کنید تا الان موارد بسیاری دیدم که اطلاعات نوشته شده در مورد محصول به اشتباه درج شده اینجا نمونش در نقد و بررسی تخصصی نوع باتری لیتیوم-یون نوشته شده ولی در مشخصات فنی قسمت توضیحات باتری لیتیوم-پلیمر درج شده!!!",10,0,4,4,3,3,3,4
,,"کاش از رم بالاتری در این مدل استفاده میشد اگر رمش 16 بود حتما گزینه اصلی تو خریدم بود",2,3,4,4,3,3,3,4
"بدنه فلزي
صفحه نمايش فوق العاده
کيبورد و تاچ پد عالي
سيستم خنک کننده قوي
نور پس زمينه کيبورد",ندارد,"در یه کلام عالیییی!",8,2,5,5,5,5,5,5
,,"سلام
من میخوام این لپتاپ رو بخرم ولی ازونجایی ک بیشتر واس بازی میخوام یکم میترسم ک بعد دوساعت بازی با کارای سنگین لپتاپ داغ کنه
کسایی ک با این مدل کار کردن در مورد سیستم تهویش نظر بدن ممنون میشم .
از سری G هم خوشم نمیاد",1,1,5,5,5,5,5,5
"همه چيش جدا","قيمتش پايينتر مي بود بهتر بود اما خب دلار بالاس ...","این لپتاپ درسته که وزن و ضخامتش زیاده اما برای کسی که فضای کافی برای نگهداری Desktop نداره و نیازی هم به جایجایی طولانی مدت و پی در پی لپتاپش نداشته باشه مثل خودم واقعا گزینه مناسبیه. من خرید این محصولو با توجه به سخت افزار به روز و کیفیت ساخت بالاش به اونایی که مث منن پیشنهاد میکنم. البته من نمیتونم اینو بخرم چون بودجشو ندارم ولی عالیه.",8,2,4,5,5,5,5,5
,,"6 هسته ای؟! اینتل رو روسفید کردی شما! اینم مث بقیه i7 ها، 4 هسته ایه با 8 thread",5,7,5,4,4,4,4,4
"سيستم سخت افزاري و پردازشي قدرتمند - Ram DDR4
CPU قدرتمند 6 هسته اي از نوع 6700HQ
صفحه نمايش خارق العاده با وضوح تصوير 4K
Keyboard و Touchpad با کيفيت همراه با Backlite
طراحي تماماً فلزي بدنه بصورت شيک و زيبا","ضخامت بدنه مي توانست کمتر باشد
وزن محصول در مقايسه با رقبا، بيشتر است
آداپتور محصول بزرگ و جاگير است","نتایج تست 2 ساعته نوت بوک N551VW - A رو برای دوستان و کاربران محترم دیجی کالا قرار میدیم تا بهتر بتونین انتخاب خودتون رو نهایی بکنین.
سری N نوت بوک های کمپانی Asus همیشه حرف از زیبایی و خلاقیت می زنند. اینبار هم Asus با ارائه نوت بوکی جدید از خانواده بزرگ و متنوع N، از نسل های جدیدتری در پردازنده ها و قطعات استفاده کرده تا کاربران دوستار این سری رو شگفت زده بکنه.
نوت بوک N551VW - A که جدیدترین محصول این کمپانی هستش (البته جدیدترین نوت بوک در ایران. چون N551VW - A در حدود 40 روز پیش رسماً رونمایی شده)
Asus در نوت بوک N551VW - A از پردازنده های نسل ششم از نوع 6700HQ در کنار پردازنده گرافیکی قدرتمند Geforce GTX 960 و با 8 گیگابایت حافظه موقت RAM، استفاده کرده تا محصولی متشکل از زیبایی، دوام و کارایی رو ارائه کرده باشه.
تست هایی که روی این نوت بوک انجام دادیم خیلی جالب واقع شدن. سرعت خواندن دیسک نوت بوک N551VW - A فوق العاده بالا بود که اصلا این چنین فکر نمیکردم که بشه 7 دیسک لوح فشرده رو در مدت زمان 10 دقیقه به هارد منتقل بکنم. البته هیبریدی بودن هارد 1 ترابایتی N551VW - A رو هم باید مد نظر گرفت که از این قافله مستثنی نیست.
در بخش بازی، نوت بوک N551VW - A خوشبختانه تونست که موفق ظاهر بشه. بالا بودن میزان پردازشی CPU باعث میشه که مصرف انرژی پایین داشته باشه و گرمای کمی تولید بشه. هر چند در صورت تولید گرمای زیاد توسط سیستم خنک سازی در مدت زمان خیلی کم در قسمت چپ دستگاه دفع میشه.
در مورد بازی هایی که تست کردیم، خوشبختانه به مورد خاصی بر نخوردیم ولی در بازی هایی که توان پردازشی بالایی دارن، دچار لگ نمایشی شدیم که ما اونو به پای بروز نبودن درایور های گرافیکی گذاشتیم و نمره قابل قبول رو برای اجرای بازی های امروزی دادیم. (در بازی هایی نظیر The Wither 3 و Batman Arkham Night دچار لگ نمایشی در رزولیشن 1080P با فریم 30 Htz شدیم که به پای بروز نبودن درایور های گرافیکی گذاشتیم.)
صفحه نمایش خارق العاده از نوع IPS و با دقت 4K، باعث میشه که نمایش و مشاهده تصاویر و فیلم ها برای شما لذت بخش تر واقع بشه. و کار کردن با برنامه هایی که به محیط گرافیکی منتسب هستند، راحت تر بشه.
گرمای نامحسوس، سخت افزار قدرتمند با بازدهی بالا، صفحه نمایش با کیفیت، جنس مرغوب بدنه و طراحی زیبا فقط و فقط مختص سری N نوت بوک های Asus هستش که N551VW - A از این قاعده مستثنی نیستش.
کیبورد و تاچ پد تماماً زیبا و چشم نواز بوده و از کیفیت ساخت بالایی برخوردار هستند.
نقطه ای که میشه در موردش ضعف گرفت، شاید چندان نامحسوس نباشه ولی خب به هر حال داریم بررسی میکنیم پس بهتره بهش اشاره بکنیم.
1) آداپتور محصول واقعا حمل و نقل N551VW - A مشکل کردهو اندازه نامترادف و وزن و گرمای تولید شده آداپتور کاملا محسوس هستش.
2) ضخامت بدنه میتونست کمتر از اینی که هست باشه ولی به هرحال بازم خوبه و مشکلی ایجاد نمیکنه.
3) در نهایت وزن N551VW - A که بازم محسوس نیست ولی برای کسانی که دائماً در حال ارائه کنفرانس و سمینار هستند شاید حمل کردنش مشکل باشه که گفتم چندان مقوله مهمی نیست.
نتیجه گیری و جمع بندی:
نوت بوک N551VW - A در مورد بازی ها میتونه از پس میشه اینجوری گف که بازی های میان رده بربیاد و براتون بدون مشکلی ایجاد بکنه. توجه داشته باشین که چیپست های استفاده شده در دو سری از نوت بوک های N و G کاملا متفاوت هستن و شاید نوت بوکی با مشخصات ضعیف تر از N551VW - A از نوع G توان بالاتری از سری N داشته باشه. پس بهتره که به این مقوله توجه داشته باشین.
N551VW - A از کیفیت ساخت بالایی برخوردار هستش. چربی پذیر نیست و مشکلی برای شما بوجود نمیاره.
سیستم پردازشی قدرتمندی داره که میتونه نیازهای هر نوع کاربری رو برآورده بکنه. زیبایی محسوس اونم که گفته هامونو تایید میکنه.
استفاده کردن Asus از قطعات نسل جدیدتر از خانواده های پردازنده ها و... تماماً باعث میشه که با یه ابر سیستم دستی روبرو باشیم.
در کل در مدت زمان 2 ساعتی که داشتم با این ابر سیستم دست و پنجه نرم میکردم چیزه خاصی بجز زیبایی و ظرافت و قدرت پردازشی فوق العاده بالا ندیدم. اگه قیمت برای شما ملاک نیست و به کارایی اهمیت میدین باید بگم که منتظر باشین تا نسخه N552VW از این محصول که ظرفیت های بیشتری نسبت به این نوع داره باشین که بزودی قرار از دیجی کالا ارائه بشه. وگرنه N551VW - A بهترین گزینه برای خرید شما خواهد بود.
امیدوارم که چیزای که میخواستین رو براتون ارائه داده باشم.
شاد و خرم و سربلند باشین.",39,6,5,5,5,5,5,5
"سخت افزار عالي و به روز
صفحه نمايش عالي
کيفيت ساخت بالا","ضخامت و وزن زياد
صفحه نمايش غير لمسي","لپ تاپ های مالتی مدیا به نظر من باید ظریف و سبک باشن ولی این لپ تاپ ضخامت و وزن خیلی زیادی داره.
حمل و نقل این لپ تاپ خیلی سخته اگه کسی اینو بخره فقط باید مثل دسکتاپ تو خونه ازش استفاده کنه و واسه کسایی که لپ تاپ زیاد جا به جا می کنن اصلا خوب نیست.",4,7,4,5,5,5,5,4
